product,index_code,weight_date,stock_code,stock_name,weight_pct
IM,000852,2026-07-31,300678,中科信息,0.063
IM,000852,2026-07-31,300680,隆盛科技,0.055
IM,000852,2026-07-31,300682,朗新科技,0.107
IM,000852,2026-07-31,300684,中石科技,0.099
IM,000852,2026-07-31,300685,艾德生物,0.07
IM,000852,2026-07-31,300687,赛意信息,0.094
IM,000852,2026-07-31,300693,盛弘股份,0.136
IM,000852,2026-07-31,300702,天宇股份,0.044
IM,000852,2026-07-31,300723,一品红,0.081
IM,000852,2026-07-31,300725,药石科技,0.109
IM,000852,2026-07-31,300726,宏达电子,0.1
IM,000852,2026-07-31,300738,奥飞数据,0.225
IM,000852,2026-07-31,300747,锐科激光,0.137
IM,000852,2026-07-31,300761,立华股份,0.103
IM,000852,2026-07-31,300762,上海瀚讯,0.233
IM,000852,2026-07-31,300768,迪普科技,0.054
IM,000852,2026-07-31,300770,新媒股份,0.062
IM,000852,2026-07-31,300772,运达股份,0.071
IM,000852,2026-07-31,300773,拉卡拉,0.155
IM,000852,2026-07-31,300775,三角防务,0.104
IM,000852,2026-07-31,300776,帝尔激光,0.18
IM,000852,2026-07-31,300777,中简科技,0.11
IM,000852,2026-07-31,300779,惠城环保,0.211
IM,000852,2026-07-31,300783,三只松鼠,0.056
IM,000852,2026-07-31,300806,斯迪克,0.236
IM,000852,2026-07-31,300809,华辰装备,0.037
IM,000852,2026-07-31,300811,铂科新材,0.181
IM,000852,2026-07-31,300814,中富电路,0.098
IM,000852,2026-07-31,300820,英杰电气,0.05
IM,000852,2026-07-31,300821,东岳硅材,0.109
IM,000852,2026-07-31,300827,上能电气,0.106
IM,000852,2026-07-31,300841,康华生物,0.054
IM,000852,2026-07-31,300850,新强联,0.108
IM,000852,2026-07-31,300855,图南股份,0.084
IM,000852,2026-07-31,300861,美畅股份,0.054
IM,000852,2026-07-31,300870,欧陆通,0.172
IM,000852,2026-07-31,300872,天阳科技,0.074
IM,000852,2026-07-31,300910,瑞丰新材,0.073
IM,000852,2026-07-31,300913,兆龙互连,0.043
IM,000852,2026-07-31,300925,法本信息,0.068
IM,000852,2026-07-31,300926,博俊科技,0.041
IM,000852,2026-07-31,300969,恒帅股份,0.06
IM,000852,2026-07-31,300990,同飞股份,0.043
IM,000852,2026-07-31,301000,肇民科技,0.03
IM,000852,2026-07-31,301005,超捷股份,0.091
IM,000852,2026-07-31,301015,百洋医药,0.045
IM,000852,2026-07-31,301018,申菱环境,0.169
IM,000852,2026-07-31,301029,怡合达,0.12
IM,000852,2026-07-31,301031,中熔电气,0.102
IM,000852,2026-07-31,301035,润丰股份,0.105
IM,000852,2026-07-31,301039,中集车辆,0.078
IM,000852,2026-07-31,301047,义翘神州,0.042
IM,000852,2026-07-31,301050,雷电微力,0.067
IM,000852,2026-07-31,301061,匠心家居,0.041
IM,000852,2026-07-31,301071,力量钻石,0.1
IM,000852,2026-07-31,301078,孩子王,0.085
IM,000852,2026-07-31,301087,可孚医疗,0.071
IM,000852,2026-07-31,301091,深城交,0.045
IM,000852,2026-07-31,301095,广立微,0.101
IM,000852,2026-07-31,301101,明月镜片,0.031
IM,000852,2026-07-31,301109,军信股份,0.043
IM,000852,2026-07-31,301127,武汉天源,0.062
IM,000852,2026-07-31,301153,中科江南,0.033
IM,000852,2026-07-31,301155,海力风电,0.047
IM,000852,2026-07-31,301171,易点天下,0.169
IM,000852,2026-07-31,301175,中科环保,0.052
IM,000852,2026-07-31,301177,迪阿股份,0.012
IM,000852,2026-07-31,301196,唯科科技,0.053
IM,000852,2026-07-31,301205,联特科技,0.184
IM,000852,2026-07-31,301207,华兰疫苗,0.041
IM,000852,2026-07-31,301215,中汽股份,0.027
IM,000852,2026-07-31,301216,万凯新材,0.07
IM,000852,2026-07-31,301217,铜冠铜箔,0.262
IM,000852,2026-07-31,301219,腾远钴业,0.11
IM,000852,2026-07-31,301225,恒勃股份,0.026
IM,000852,2026-07-31,301238,瑞泰新材,0.045
IM,000852,2026-07-31,301262,海看股份,0.033
IM,000852,2026-07-31,301263,泰恩康,0.094
IM,000852,2026-07-31,301267,华厦眼科,0.053
IM,000852,2026-07-31,301268,铭利达,0.026
IM,000852,2026-07-31,301275,汉朔科技,0.125
IM,000852,2026-07-31,301291,明阳电气,0.092
IM,000852,2026-07-31,301293,三博脑科,0.1
IM,000852,2026-07-31,301297,富乐德,0.079
IM,000852,2026-07-31,301316,慧博云通,0.112
IM,000852,2026-07-31,301327,华宝新能,0.03
IM,000852,2026-07-31,301339,通行宝,0.026
IM,000852,2026-07-31,301345,涛涛车业,0.106
IM,000852,2026-07-31,301363,美好医疗,0.048
IM,000852,2026-07-31,301371,敷尔佳,0.026
IM,000852,2026-07-31,301381,赛维时代,0.036
IM,000852,2026-07-31,301389,隆扬电子,0.048
IM,000852,2026-07-31,301392,汇成真空,0.081
IM,000852,2026-07-31,301396,宏景科技,0.214
IM,000852,2026-07-31,301413,安培龙,0.055
IM,000852,2026-07-31,301421,波长光电,0.04
IM,000852,2026-07-31,301458,钧崴电子,0.045
IM,000852,2026-07-31,301487,盟固利,0.056
IM,000852,2026-07-31,301488,豪恩汽电,0.038
IM,000852,2026-07-31,301489,思泉新材,0.077
IM,000852,2026-07-31,301500,飞南资源,0.045
IM,000852,2026-07-31,301510,固高科技,0.093
IM,000852,2026-07-31,301511,德福科技,0.267
IM,000852,2026-07-31,301522,上大股份,0.055
IM,000852,2026-07-31,301550,斯菱智驱,0.155
IM,000852,2026-07-31,301551,无线传媒,0.044
IM,000852,2026-07-31,301556,托普云农,0.026
IM,000852,2026-07-31,301563,云汉芯城,0.037
IM,000852,2026-07-31,301565,中仑新材,0.03
IM,000852,2026-07-31,301571,国科天成,0.077
IM,000852,2026-07-31,301584,建发致新,0.015
IM,000852,2026-07-31,301589,诺瓦星云,0.065
IM,000852,2026-07-31,301592,六九一二,0.033
IM,000852,2026-07-31,301600,慧翰股份,0.048
IM,000852,2026-07-31,301602,超研股份,0.016
IM,000852,2026-07-31,301622,英思特,0.036
IM,000852,2026-07-31,301626,苏州天脉,0.166
IM,000852,2026-07-31,301631,壹连科技,0.029
IM,000852,2026-07-31,301632,广东建科,0.017
IM,000852,2026-07-31,301658,首航新能,0.014
IM,000852,2026-07-31,301662,宏工科技,0.03
IM,000852,2026-07-31,301665,泰禾股份,0.012
IM,000852,2026-07-31,301678,新恒汇,0.037
IM,000852,2026-07-31,600006,东风股份,0.058
IM,000852,2026-07-31,600012,皖通高速,0.076
IM,000852,2026-07-31,600017,日照港,0.065
IM,000852,2026-07-31,600022,山东钢铁,0.095
IM,000852,2026-07-31,600033,福建高速,0.064
IM,000852,2026-07-31,600037,歌华有线,0.088
